uf,ano,cultura,target,target_label,modelo,status,valor_real,valor_predito
PE,2023,Cana_de_acucar,area_plantada_ha,Area plantada,Regressao Linear,baseline,260822.0,250625.2484944412
PE,2023,Mandioca,area_plantada_ha,Area plantada,Regressao Linear,baseline,50538.0,0.0
PE,2023,Milho,area_plantada_ha,Area plantada,Regressao Linear,baseline,184857.0,479167.1226203151
PE,2023,Soja,area_plantada_ha,Area plantada,Regressao Linear,baseline,100.0,1047684.2135294066
PI,2023,Cana_de_acucar,area_plantada_ha,Area plantada,Regressao Linear,baseline,17951.0,439269.0244764436
PI,2023,Mandioca,area_plantada_ha,Area plantada,Regressao Linear,baseline,44991.0,111554.98951140832
PI,2023,Milho,area_plantada_ha,Area plantada,Regressao Linear,baseline,601766.0,667810.8986023176
PI,2023,Soja,area_plantada_ha,Area plantada,Regressao Linear,baseline,945551.0,1236327.989511409
PR,2023,Cana_de_acucar,area_plantada_ha,Area plantada,Regressao Linear,baseline,519906.0,2294282.870952077
PR,2023,Mandioca,area_plantada_ha,Area plantada,Regressao Linear,baseline,136971.0,1966568.8359870417
PR,2023,Milho,area_plantada_ha,Area plantada,Regressao Linear,baseline,2803150.0,2522824.745077951
PR,2023,Soja,area_plantada_ha,Area plantada,Regressao Linear,baseline,5762069.0,3091341.8359870426
RJ,2023,Cana_de_acucar,area_plantada_ha,Area plantada,Regressao Linear,baseline,52667.0,284152.7954243213
RJ,2023,Mandioca,area_plantada_ha,Area plantada,Regressao Linear,baseline,12103.0,0.0
RJ,2023,Milho,area_plantada_ha,Area plantada,Regressao Linear,baseline,1963.0,512694.6695501952
RJ,2023,Soja,area_plantada_ha,Area plantada,Regressao Linear,baseline,756.0,1081211.7604592866
RN,2023,Cana_de_acucar,area_plantada_ha,Area plantada,Regressao Linear,baseline,65765.0,163342.64711455832
RN,2023,Mandioca,area_plantada_ha,Area plantada,Regressao Linear,baseline,27227.0,0.0
RN,2023,Milho,area_plantada_ha,Area plantada,Regressao Linear,baseline,66428.0,391884.5212404323
RN,2023,Soja,area_plantada_ha,Area plantada,Regressao Linear,baseline,100.0,960401.6121495238
RO,2023,Cana_de_acucar,area_plantada_ha,Area plantada,Regressao Linear,baseline,632.0,217112.3107336585
RO,2023,Mandioca,area_plantada_ha,Area plantada,Regressao Linear,baseline,17952.0,0.0
RO,2023,Milho,area_plantada_ha,Area plantada,Regressao Linear,baseline,356552.0,445654.1848595324
RO,2023,Soja,area_plantada_ha,Area plantada,Regressao Linear,baseline,589983.0,1014171.2757686239
RS,2023,Cana_de_acucar,area_plantada_ha,Area plantada,Regressao Linear,baseline,12099.0,1734430.0799537036
RS,2023,Mandioca,area_plantada_ha,Area plantada,Regressao Linear,baseline,43715.0,1406716.044988668
RS,2023,Milho,area_plantada_ha,Area plantada,Regressao Linear,baseline,822596.0,1962971.9540795775
RS,2023,Soja,area_plantada_ha,Area plantada,Regressao Linear,baseline,6642140.0,2531489.044988669
SC,2023,Cana_de_acucar,area_plantada_ha,Area plantada,Regressao Linear,baseline,3931.0,433371.48784371396
SC,2023,Mandioca,area_plantada_ha,Area plantada,Regressao Linear,baseline,14587.0,105657.45287867868
SC,2023,Milho,area_plantada_ha,Area plantada,Regressao Linear,baseline,329571.0,661913.361969588
SC,2023,Soja,area_plantada_ha,Area plantada,Regressao Linear,baseline,776923.0,1230430.4528786796
SE,2023,Cana_de_acucar,area_plantada_ha,Area plantada,Regressao Linear,baseline,44947.0,93530.28039425175
SE,2023,Mandioca,area_plantada_ha,Area plantada,Regressao Linear,baseline,12356.0,0.0
SE,2023,Milho,area_plantada_ha,Area plantada,Regressao Linear,baseline,184915.0,322072.15452012565
SE,2023,Soja,area_plantada_ha,Area plantada,Regressao Linear,baseline,0.0,890589.2454292171
SP,2023,Cana_de_acucar,area_plantada_ha,Area plantada,Regressao Linear,baseline,5496459.0,2030072.8395739482
SP,2023,Mandioca,area_plantada_ha,Area plantada,Regressao Linear,baseline,71454.0,1702358.804608913
SP,2023,Milho,area_plantada_ha,Area plantada,Regressao Linear,baseline,827274.0,2258614.713699822
SP,2023,Soja,area_plantada_ha,Area plantada,Regressao Linear,baseline,1360285.0,2827131.804608914
TO,2023,Cana_de_acucar,area_plantada_ha,Area plantada,Regressao Linear,baseline,36645.0,388454.7530007609
TO,2023,Mandioca,area_plantada_ha,Area plantada,Regressao Linear,baseline,15530.0,60740.718035725644
TO,2023,Milho,area_plantada_ha,Area plantada,Regressao Linear,baseline,527055.0,616996.6271266348
TO,2023,Soja,area_plantada_ha,Area plantada,Regressao Linear,baseline,1331484.0,1185513.7180357263
AC,2021,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,503.0,2822.58
AC,2021,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,23000.0,33069.61
AC,2021,Milho,area_plantada_ha,Area plantada,Random Forest default,default,34105.0,37121.61
AC,2021,Soja,area_plantada_ha,Area plantada,Random Forest default,default,6185.0,1194.88
AL,2021,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,291462.0,327158.09
AL,2021,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,40664.0,32250.02
AL,2021,Milho,area_plantada_ha,Area plantada,Random Forest default,default,55778.0,40105.76
AL,2021,Soja,area_plantada_ha,Area plantada,Random Forest default,default,3312.0,1441.01
AM,2021,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,5825.0,10289.47
AM,2021,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,73523.0,79976.87
AM,2021,Milho,area_plantada_ha,Area plantada,Random Forest default,default,2882.0,14909.62
AM,2021,Soja,area_plantada_ha,Area plantada,Random Forest default,default,3000.0,14653.13
AP,2021,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,332.0,324.65
AP,2021,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,10571.0,11337.84
AP,2021,Milho,area_plantada_ha,Area plantada,Random Forest default,default,1338.0,1826.36
AP,2021,Soja,area_plantada_ha,Area plantada,Random Forest default,default,6715.0,16575.34
BA,2021,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,72993.0,106678.87
BA,2021,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,98695.0,101538.57
BA,2021,Milho,area_plantada_ha,Area plantada,Random Forest default,default,617726.0,719215.89
BA,2021,Soja,area_plantada_ha,Area plantada,Random Forest default,default,1699965.0,1470841.21
CE,2021,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,9432.0,23915.66
CE,2021,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,57141.0,60497.49
CE,2021,Milho,area_plantada_ha,Area plantada,Random Forest default,default,557785.0,527444.12
CE,2021,Soja,area_plantada_ha,Area plantada,Random Forest default,default,1414.0,17577.54
DF,2021,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,205.0,4558.4
DF,2021,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,1250.0,5551.64
DF,2021,Milho,area_plantada_ha,Area plantada,Random Forest default,default,60000.0,139307.96
DF,2021,Soja,area_plantada_ha,Area plantada,Random Forest default,default,80000.0,126382.18
ES,2021,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,53374.0,44482.01
ES,2021,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,7464.0,12140.07
ES,2021,Milho,area_plantada_ha,Area plantada,Random Forest default,default,13787.0,68510.49
ES,2021,Soja,area_plantada_ha,Area plantada,Random Forest default,default,0.0,109839.23
GO,2021,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,930954.0,931724.0
GO,2021,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,11440.0,13333.43
GO,2021,Milho,area_plantada_ha,Area plantada,Random Forest default,default,1882705.0,1507485.99
GO,2021,Soja,area_plantada_ha,Area plantada,Random Forest default,default,3857007.0,3324794.17
MA,2021,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,47182.0,49656.41
MA,2021,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,55018.0,105256.82
MA,2021,Milho,area_plantada_ha,Area plantada,Random Forest default,default,483152.0,468774.55
MA,2021,Soja,area_plantada_ha,Area plantada,Random Forest default,default,1023541.0,798819.57
MG,2021,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,977766.0,984113.02
MG,2021,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,38837.0,46056.02
MG,2021,Milho,area_plantada_ha,Area plantada,Random Forest default,default,1193535.0,1196536.49
MG,2021,Soja,area_plantada_ha,Area plantada,Random Forest default,default,1935260.0,1435238.43
MS,2021,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,673388.0,719353.71
MS,2021,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,43834.0,37221.65
MS,2021,Milho,area_plantada_ha,Area plantada,Random Forest default,default,2150745.0,1751786.33
MS,2021,Soja,area_plantada_ha,Area plantada,Random Forest default,default,3377042.0,2878251.73
MT,2021,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,251025.0,277593.33
MT,2021,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,17864.0,20499.88
MT,2021,Milho,area_plantada_ha,Area plantada,Random Forest default,default,5808096.0,3980385.93
MT,2021,Soja,area_plantada_ha,Area plantada,Random Forest default,default,10461712.0,9315515.67
PA,2021,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,14908.0,80592.61
PA,2021,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,285911.0,151520.57
PA,2021,Milho,area_plantada_ha,Area plantada,Random Forest default,default,362071.0,520619.0
PA,2021,Soja,area_plantada_ha,Area plantada,Random Forest default,default,753781.0,1391981.24
PB,2021,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,101363.0,101597.01
PB,2021,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,14321.0,18852.7
PB,2021,Milho,area_plantada_ha,Area plantada,Random Forest default,default,86374.0,91092.29
PB,2021,Soja,area_plantada_ha,Area plantada,Random Forest default,default,0.0,77.36
PE,2021,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,279658.0,249889.63
PE,2021,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,43671.0,51080.21
PE,2021,Milho,area_plantada_ha,Area plantada,Random Forest default,default,183755.0,195392.35
PE,2021,Soja,area_plantada_ha,Area plantada,Random Forest default,default,300.0,19878.84
PI,2021,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,17892.0,18201.37
PI,2021,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,41527.0,39771.2
PI,2021,Milho,area_plantada_ha,Area plantada,Random Forest default,default,521923.0,449930.5
PI,2021,Soja,area_plantada_ha,Area plantada,Random Forest default,default,832063.0,705344.93
PR,2021,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,567806.0,720272.86
PR,2021,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,142707.0,148948.64
PR,2021,Milho,area_plantada_ha,Area plantada,Random Forest default,default,2856885.0,2390712.21
PR,2021,Soja,area_plantada_ha,Area plantada,Random Forest default,default,5521183.0,5215553.44
RJ,2021,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,61454.0,54186.67
RJ,2021,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,11847.0,21567.04
RJ,2021,Milho,area_plantada_ha,Area plantada,Random Forest default,default,2019.0,53401.6
RJ,2021,Soja,area_plantada_ha,Area plantada,Random Forest default,default,77.0,54967.43
RN,2021,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,66667.0,65131.78
RN,2021,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,22498.0,19940.07
RN,2021,Milho,area_plantada_ha,Area plantada,Random Forest default,default,45473.0,45880.63
RN,2021,Soja,area_plantada_ha,Area plantada,Random Forest default,default,0.0,199.71
RO,2021,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,718.0,3682.61
RO,2021,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,18656.0,26522.82
RO,2021,Milho,area_plantada_ha,Area plantada,Random Forest default,default,295980.0,206422.33
RO,2021,Soja,area_plantada_ha,Area plantada,Random Forest default,default,400459.0,261349.88
RS,2021,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,14239.0,31717.87
RS,2021,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,47627.0,55068.03
RS,2021,Milho,area_plantada_ha,Area plantada,Random Forest default,default,780142.0,843436.86
RS,2021,Soja,area_plantada_ha,Area plantada,Random Forest default,default,6107620.0,5623449.36
SC,2021,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,3917.0,19085.53
SC,2021,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,16875.0,31751.57
SC,2021,Milho,area_plantada_ha,Area plantada,Random Forest default,default,338887.0,373413.1
SC,2021,Soja,area_plantada_ha,Area plantada,Random Forest default,default,688980.0,642115.61
SE,2021,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,37258.0,42306.61
SE,2021,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,10782.0,21276.28
SE,2021,Milho,area_plantada_ha,Area plantada,Random Forest default,default,175237.0,152468.56
SE,2021,Soja,area_plantada_ha,Area plantada,Random Forest default,default,0.0,1759.5
SP,2021,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,5473240.0,5200264.4
SP,2021,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,65804.0,56453.53
SP,2021,Milho,area_plantada_ha,Area plantada,Random Forest default,default,681655.0,974292.97
SP,2021,Soja,area_plantada_ha,Area plantada,Random Forest default,default,1199351.0,1059644.77
TO,2021,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,36419.0,36404.04
TO,2021,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,16618.0,23954.44
TO,2021,Milho,area_plantada_ha,Area plantada,Random Forest default,default,334551.0,253774.05
TO,2021,Soja,area_plantada_ha,Area plantada,Random Forest default,default,1113801.0,857583.82
AC,2022,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,480.0,2566.52
AC,2022,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,21895.0,33428.05
AC,2022,Milho,area_plantada_ha,Area plantada,Random Forest default,default,40460.0,42121.92
AC,2022,Soja,area_plantada_ha,Area plantada,Random Forest default,default,6570.0,7307.42
AL,2022,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,279705.0,330502.29
AL,2022,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,41314.0,31679.86
AL,2022,Milho,area_plantada_ha,Area plantada,Random Forest default,default,54019.0,47962.92
AL,2022,Soja,area_plantada_ha,Area plantada,Random Forest default,default,3686.0,2262.71
AM,2022,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,4775.0,12239.84
AM,2022,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,75034.0,81358.19
AM,2022,Milho,area_plantada_ha,Area plantada,Random Forest default,default,2554.0,19680.39
AM,2022,Soja,area_plantada_ha,Area plantada,Random Forest default,default,5900.0,21587.58
AP,2022,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,280.0,281.66
AP,2022,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,11399.0,11609.52
AP,2022,Milho,area_plantada_ha,Area plantada,Random Forest default,default,2506.0,2837.6
AP,2022,Soja,area_plantada_ha,Area plantada,Random Forest default,default,6504.0,16553.78
BA,2022,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,75453.0,212639.05
BA,2022,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,103482.0,109252.77
BA,2022,Milho,area_plantada_ha,Area plantada,Random Forest default,default,667268.0,867407.08
BA,2022,Soja,area_plantada_ha,Area plantada,Random Forest default,default,1774655.0,1444769.67
CE,2022,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,8431.0,21954.09
CE,2022,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,66018.0,62149.28
CE,2022,Milho,area_plantada_ha,Area plantada,Random Forest default,default,583791.0,502890.56
CE,2022,Soja,area_plantada_ha,Area plantada,Random Forest default,default,2220.0,295.98
DF,2022,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,287.0,6946.41
DF,2022,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,1250.0,4351.43
DF,2022,Milho,area_plantada_ha,Area plantada,Random Forest default,default,60000.0,64848.92
DF,2022,Soja,area_plantada_ha,Area plantada,Random Forest default,default,84200.0,67509.71
ES,2022,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,52697.0,43633.5
ES,2022,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,7487.0,17015.38
ES,2022,Milho,area_plantada_ha,Area plantada,Random Forest default,default,15624.0,46093.44
ES,2022,Soja,area_plantada_ha,Area plantada,Random Forest default,default,80.0,62216.45
GO,2022,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,933105.0,921802.08
GO,2022,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,11657.0,17430.87
GO,2022,Milho,area_plantada_ha,Area plantada,Random Forest default,default,1942588.0,1499936.05
GO,2022,Soja,area_plantada_ha,Area plantada,Random Forest default,default,4121969.0,3234996.58
MA,2022,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,47953.0,50420.88
MA,2022,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,52341.0,110987.89
MA,2022,Milho,area_plantada_ha,Area plantada,Random Forest default,default,514675.0,462939.42
MA,2022,Soja,area_plantada_ha,Area plantada,Random Forest default,default,1099871.0,792738.59
MG,2022,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,977624.0,921347.29
MG,2022,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,38891.0,46324.58
MG,2022,Milho,area_plantada_ha,Area plantada,Random Forest default,default,1314591.0,1225975.79
MG,2022,Soja,area_plantada_ha,Area plantada,Random Forest default,default,2022682.0,1387009.72
MS,2022,Cana_de_acucar,area_plantada_ha,Area plantada,Random Forest default,default,631539.0,706092.91
MS,2022,Mandioca,area_plantada_ha,Area plantada,Random Forest default,default,43246.0,36544.48
MS,2022,Milho,area_plantada_ha,Area plantada,Random Forest default,default,2386159.0,1648947.47
