uf,ano,mes,precip_total_mm,dias_precip,temp_media_c,pressao_media_mb,vento_max_ms,vento_media_ms,n_estacoes,anomalia_precip
AL,2020,10,41.353818181818184,8.983636363636364,26.063045454545453,1000.3299999999999,6.581,2.7054220779220777,5,-0.6703573375164196
AL,2020,11,21.107503607503606,4.3950000000000005,27.01878787878788,998.6305952380953,6.794853479853479,2.917651515151515,5,-0.9969237644674089
AL,2020,12,32.928999999999995,8.148571428571428,27.394772727272727,998.6192857142858,6.805934065934066,2.7595454545454547,5,-0.8062468971322954
AL,2021,1,22.173898989898987,8.005151515151514,27.41674358974359,998.8851098901099,6.543238095238095,2.509835164835165,5,-0.9797231560076501
AL,2021,2,48.8684329004329,9.523138528138528,27.637619047619047,998.559065934066,6.410095238095238,2.401190476190476,5,-0.5491490618293171
AL,2021,3,48.53539393939394,8.840562770562771,27.65357142857143,998.5077802197802,6.684,2.288666666666667,5,-0.5545208712587695
AL,2021,4,104.61531313131313,14.166666666666668,26.96095238095238,998.9035384615385,5.888095238095238,1.8643333333333332,5,0.3500298689257691
AL,2021,5,161.40126984126982,20.408571428571427,25.40097902097902,1000.7132051282051,5.748857142857142,1.6422820512820515,5,1.2659687631722505
AL,2021,6,143.72309523809525,19.44126984126984,24.21814285714286,1002.2770256410256,6.205064935064935,1.5984871794871796,5,0.9808255933383457
AL,2021,7,152.8114285714286,22.845,23.491406926406928,1003.6376623376624,6.494415584415584,1.698961038961039,5,1.1274174351628088
AL,2021,8,80.47444444444444,15.690909090909091,23.554444444444446,1003.5608484848484,6.568984126984127,2.0088484848484844,5,-0.03935444107429527
AL,2021,9,59.22266666666667,14.930000000000001,24.82033333333333,1002.4280000000001,6.4404615384615385,2.324111888111888,5,-0.3821386603835162
AL,2021,10,32.633818181818185,8.983636363636364,26.254545454545458,1000.176,6.910333333333334,2.6743030303030304,5,-0.8110080832390658
AL,2021,11,25.784646464646464,6.67,27.259787878787883,998.265238095238,7.140948717948717,2.8665800865800866,5,-0.9214829811292792
AL,2021,12,47.111285714285714,5.5200000000000005,27.427272727272726,998.0792857142857,7.036703296703297,2.7495454545454545,5,-0.5774912707829927
AL,2022,1,37.969898989898994,6.755151515151515,27.39174358974359,998.8501098901099,6.478952380952381,2.4348351648351647,5,-0.7249388464394252
AL,2022,2,42.43776623376623,8.011471861471861,27.847619047619048,998.3840659340658,6.978666666666666,2.4061904761904764,5,-0.6528736102422106
AL,2022,3,103.99939393939394,12.853896103896105,27.51357142857143,998.2877802197802,6.941142857142857,2.1086666666666667,5,0.34009529396609894
AL,2022,4,97.03131313131313,13.633333333333335,27.10095238095238,998.7035384615385,6.118864468864468,1.8643333333333332,5,0.22770243136148585
AL,2022,5,219.42126984126986,20.565714285714286,25.68097902097902,1000.553205128205,6.088857142857142,1.7022820512820513,5,2.2018123717534364
AL,2022,6,151.40309523809523,19.2,24.101,1001.6710256410257,8.540000000000001,1.3344871794871795,5,1.1047014794793917
AL,2022,7,184.8,22.72,23.165952380952383,1002.9163636363635,6.305714285714286,1.7163636363636363,5,1.64338262163422
AL,2022,8,80.75444444444445,11.690909090909091,23.238034188034188,1003.1843356643355,6.263650793650794,1.919207459207459,5,-0.03483813272540294
AL,2022,9,43.75866666666667,14.25,24.175,1001.9,6.05,2.0927272727272728,5,-0.6315679186237687
AL,2022,10,35.852,7.0200000000000005,25.854545454545455,1000.22,6.931666666666667,2.6036363636363635,5,-0.7590998639043945
AL,2022,11,48.495555555555555,8.72,26.66378787878788,998.0799999999999,7.161666666666667,2.581818181818182,5,-0.5551634513499684
AL,2022,12,44.617000000000004,7.720000000000001,26.987272727272728,997.9200000000001,6.690769230769232,2.414545454545455,5,-0.6177232829113904
AL,2023,1,34.33389898989899,8.355151515151515,27.206410256410255,998.68,6.4957142857142856,2.46,5,-0.7835863362843268
AL,2023,2,43.55776623376623,9.21147186147186,27.393333333333334,998.78,6.288571428571428,2.3933333333333335,5,-0.6348083768466414
AL,2023,3,57.66796536796537,11.453896103896104,27.449285714285715,998.76,6.637142857142857,2.19,5,-0.40721548343836755
AL,2023,4,93.43131313131313,13.033333333333335,26.967619047619046,998.0600000000001,6.010769230769231,1.7916666666666665,5,0.1696356097328705
AL,2023,5,161.32126984126984,17.365714285714287,25.79636363636364,1000.24,5.756,1.656,5,1.2646783893582816
AL,2023,6,151.93142857142857,20.488888888888887,24.179333333333332,1002.6026666666667,6.203636363636363,1.6006666666666667,5,1.1132233232091469
AL,2023,7,143.46742857142857,21.077380952380953,23.54878787878788,1003.7647272727274,6.298701298701299,1.6174545454545455,5,0.9767017736912021
AL,2023,8,75.744,13.319999999999999,23.932444444444446,1002.9439999999998,6.145555555555555,1.9173333333333331,5,-0.11565496156863704
AL,2023,9,56.78399999999999,15.280000000000001,24.78,1002.1,6.56,2.32,5,-0.4214735554793451
AL,2023,10,25.941818181818185,6.123636363636363,26.26,1000.14,6.5200000000000005,2.644285714285714,5,-0.9189478527775921
AL,2023,11,17.47194805194805,4.696666666666667,27.51,998.7614285714286,6.808571428571429,2.8600000000000003,5,-1.0555640855688997
AL,2023,12,28.871285714285712,7.38,27.580000000000002,998.6386666666667,6.640000000000001,2.7039999999999997,5,-0.8716965003679776
AL,2024,1,26.668444444444447,7.44,28.7,998.72,6.640000000000001,2.52,5,-0.9072276090046514
AL,2024,2,33.80285714285715,12.085714285714285,28.02,999.4,6.859999999999999,2.04,5,-0.7921518674536349
AL,2024,3,45.36666666666667,9.685714285714287,28.82,998.3399999999999,6.5200000000000005,2.0799999999999996,5,-0.6056314049629872
AL,2024,4,138.64909090909092,14.166666666666666,27.7,998.1600000000001,6.220000000000001,1.48,5,0.8989835643619242
AL,2024,5,178.86126984126983,20.365714285714283,25.860000000000003,1000.2,5.5,1.4,5,1.5475928480710355
AL,2024,6,164.32642857142858,21.755555555555553,24.3,1002.3399999999999,5.82,1.5,5,1.313150616011005
AL,2024,7,145.45142857142858,23.830714285714286,23.759999999999998,1004.4,5.74,1.7,5,1.0087030442776392
AL,2024,8,61.937777777777775,15.89090909090909,24.1,1003.9799999999999,6.34,2.02,5,-0.33834480688608276
AL,2024,9,51.214666666666666,12.73,24.9,1002.68,6.18,2.2800000000000002,5,-0.5113050791618363
AL,2024,10,18.651999999999997,6.38,26.374545454545455,1000.4833333333333,6.459999999999999,2.6236363636363635,5,-1.0365302339077793
AL,2024,11,14.775555555555556,4.72,27.125454545454545,998.72,6.7,2.921818181818182,5,-1.0990560139379997
AL,2024,12,32.129,6.768571428571429,27.54909090909091,998.6383333333333,6.82,2.754545454545455,5,-0.8191506352719877
AM,2010,1,161.53,16.178571428571427,26.733035714285712,1003.9764880952381,5.693333333333333,1.336904761904762,7,-0.20498818892549697
AM,2010,2,197.1914285714286,19.708874458874458,26.747142857142858,1003.1409523809524,5.5842857142857145,1.252857142857143,7,0.17099727688772062
AM,2010,3,171.5878571428571,15.414285714285715,27.304805194805194,1003.7505194805195,6.234285714285714,1.2358441558441557,7,-0.09894621992906438
AM,2010,4,189.6515873015873,14.257142857142856,26.492929292929293,1004.2701587301588,5.414285714285714,1.0799999999999998,7,0.09150324522488784
AM,2010,5,97.58367346938776,10.392857142857142,26.72938775510204,1004.9642857142857,5.133928571428571,1.0522448979591836,7,-0.8791869053201388
AM,2010,6,45.795408163265314,7.357142857142857,26.50649350649351,1006.3596428571428,4.853571428571429,0.9692857142857143,7,-1.4252007873994825
AM,2010,7,37.85079365079365,6.222222222222222,26.27285714285714,1006.2714285714285,4.985714285714286,1.1442857142857144,7,-1.5089624230892902
AM,2010,8,22.22222222222222,5.777777777777778,27.301428571428573,1005.5971428571429,4.942857142857143,1.0985714285714285,7,-1.6737375300875115
AM,2010,9,50.7718253968254,6.238095238095238,28.322857142857142,1003.8957142857143,5.985714285714286,1.3185714285714287,7,-1.372733440279797
AM,2010,10,90.71095238095238,11.923076923076923,27.908333333333335,1003.4164502164502,6.210714285714286,1.3237012987012986,7,-0.9516473575048838
AM,2010,11,135.28571428571428,13.875457875457874,27.163095238095234,1002.4459956709956,5.195238095238095,1.2718614718614718,7,-0.48168686266081007
AM,2010,12,239.57662337662336,19.285714285714285,26.472619047619048,1002.2630952380952,5.914285714285714,1.167517006802721,7,0.6178727345126289
AM,2011,1,270.7452380952381,21.892857142857142,25.978571428571428,1003.1988095238095,4.928571428571429,1.3226190476190476,7,0.9464895789068023
AM,2011,2,358.9971428571429,22.916666666666664,25.757142857142856,1004.0452380952381,5.314285714285715,1.2214285714285715,7,1.876946794168026
AM,2011,3,309.06,20.714285714285715,26.037662337662336,1003.851948051948,5.185714285714285,1.1987012987012986,7,1.3504496606918077
AM,2011,4,288.9214285714286,22.404761904761905,25.98181818181818,1004.5971428571429,4.514285714285714,1.0942857142857143,7,1.1381247353395294
AM,2011,5,148.25714285714284,19.142857142857142,26.185714285714287,1004.7142857142857,4.885714285714286,1.0142857142857142,7,-0.3449265361942791
AM,2011,6,101.65714285714286,13.0,26.771428571428572,1005.4857142857143,5.114285714285714,1.1142857142857143,7,-0.836239515196288
AM,2011,7,76.38412698412698,10.571428571428571,26.8,1005.5,4.957142857142857,1.0285714285714287,7,-1.1026978996799037
AM,2011,8,60.3968253968254,7.0,27.61111111111111,1005.5841269841269,5.585714285714286,1.0873015873015872,7,-1.2712551694022363
AM,2011,9,62.7047619047619,10.555555555555555,27.723809523809525,1005.2952380952381,5.1499999999999995,1.0333333333333334,7,-1.2469221401949018
AM,2011,10,148.43076923076924,13.626373626373626,27.271428571428572,1002.7571428571429,6.2,1.1285714285714286,7,-0.3430959591372039
AM,2011,11,134.9142857142857,13.857142857142858,27.057142857142857,1002.6857142857143,5.385714285714286,1.157142857142857,7,-0.4856029072512613
AM,2011,12,227.67013888888889,18.8125,26.7625,1003.1725,5.21875,1.0875,8,0.49234032328709165
AM,2012,1,313.3822727272727,24.583333333333332,25.7,1004.278125,5.690625,1.0875,8,1.3960202334320546
AM,2012,2,291.9194444444444,22.041666666666668,25.575,1004.2060416666667,5.278124999999999,1.1291666666666667,8,1.1697334072207897
AM,2012,3,281.35,23.28125,25.85,1004.8125,5.5875,1.0625,8,1.0582976725341755
AM,2012,4,284.95,18.875,26.2625,1004.578125,5.433333333333334,0.9625,8,1.0962531816416266
AM,2012,5,195.37857142857143,18.02777777777778,26.4,1005.3916666666667,5.4,0.8875,8,0.15188396694432538
AM,2012,6,124.40952380952382,13.35,26.425,1006.525,5.5275,0.9750000000000001,8,-0.5963566811812052
AM,2012,7,91.85555555555555,11.288194444444445,26.269318181818182,1006.516875,4.729166666666666,0.88,8,-0.9395795807776426
AM,2012,8,30.252222222222223,8.653282828282828,27.259722222222223,1006.2173611111111,5.867857142857143,0.9388888888888889,8,-1.5890756583839465
AM,2012,9,65.92291666666667,8.36111111111111,27.847083333333334,1005.4302083333333,5.789583333333333,1.0404166666666665,8,-1.212992500646384
AM,2012,10,116.27243055555556,10.661458333333334,27.938125,1003.5408522727273,5.771875,1.0876136363636364,8,-0.6821476581559756
AM,2012,11,187.75,14.75625,27.62625,1002.815,5.175,1.0725,8,0.07145443574044032
AM,2012,12,267.8388888888889,20.65625,26.407291666666666,1003.2125,5.80625,1.1568181818181817,8,0.9158473667481852
AM,2013,1,263.90500000000003,21.833333333333332,26.4875,1004.55,5.378125,1.1614583333333333,8,0.874371601317651
AM,2013,2,256.5444444444445,21.791666666666668,25.975,1004.109375,5.153125,1.1375,8,0.7967678142552093
AM,2013,3,257.695,20.65625,26.3625,1004.6125,4.9625,1.0,8,0.808898348107297
AM,2013,4,254.65541666666667,19.800595238095237,26.675,1005.065625,4.045833333333333,1.0,8,0.7768514223041886
AM,2013,5,210.64935064935065,18.819444444444443,26.410714285714285,1005.7041666666667,4.075,0.7982142857142858,8,0.3128868002199266
AM,2013,6,102.38328373015872,9.4125,26.875,1006.0651041666666,3.8789204545454545,0.771875,8,-0.8285836689409973
AM,2013,7,111.22366161616162,11.73125,26.164772727272727,1007.051875,3.7700757575757575,0.7851136363636364,8,-0.7353778235616933
AM,2013,8,84.33409090909092,10.825,26.739772727272726,1005.7869318181818,4.279545454545454,0.8397727272727272,8,-1.018879864080493
AM,2013,9,80.78125,9.197115384615385,27.540000000000003,1004.9427083333334,5.395833333333333,0.95875,8,-1.0563381656033615
AM,2013,10,139.0575,13.211538461538462,27.653125,1004.0446022727273,4.959375,1.0738636363636362,8,-0.44192018293027485
AM,2013,11,224.93210227272726,17.989583333333332,26.596875,1002.8517045454545,5.358333333333333,1.0920454545454545,8,0.46347266392007563
AM,2013,12,194.58124999999998,19.0625,27.132291666666667,1003.5113636363636,4.739903846153846,1.143181818181818,8,0.14347765007107263
AM,2014,1,255.12954545454545,21.064102564102566,26.423863636363635,1004.5008522727272,5.064583333333333,1.1602272727272727,8,0.781850255505977
AM,2014,2,293.2616287878788,21.359848484848484,25.970416666666665,1004.2722916666667,4.827916666666667,1.0920833333333333,8,1.1838843211294292
AM,2014,3,385.9378365384615,23.114903846153847,26.228942307692307,1004.5929807692307,4.637692307692308,1.073846153846154,8,2.1609878342742332
AM,2014,4,272.48125,22.35,26.490972222222222,1005.0795138888889,4.733333333333333,1.0,8,0.9647926943684226
AM,2014,5,263.1138392857143,19.552083333333332,26.281964285714285,1005.5291666666667,5.1921875,0.9982142857142857,8,0.8660302380686147
AM,2014,6,144.90987103174604,14.625,26.532954545454544,1006.1734375,4.9243749999999995,1.096875,8,-0.38021748237593567
AM,2014,7,67.13416666666667,10.490865384615384,26.463522727272725,1007.379375,4.905565268065268,1.0430357142857143,8,-1.2002220533112726
AM,2014,8,50.673257575757575,7.45,27.31949494949495,1006.1980429292929,5.347402597402597,1.0875901875901877,8,-1.3737726602326417
AM,2014,9,54.31701388888889,5.423611111111111,28.25958333333333,1004.8552083333333,5.96875,1.2154166666666666,8,-1.3353558196969784
AM,2014,10,168.18055555555557,14.833333333333334,27.1725,1004.380625,6.3,1.13875,8,-0.13487007171480236
AM,2014,11,205.07500000000002,15.13125,27.12625,1003.39,5.7897727272727275,1.135,8,0.2541153233200501
AM,2014,12,241.09343434343435,18.03125,27.019791666666666,1003.6839285714286,5.420192307692307,1.1862824675324675,8,0.6338647713084835
AM,2015,1,234.90857142857143,22.104166666666668,25.982692307692307,1005.2375,6.197321428571429,1.1989583333333333,8,0.5686565433380898
AM,2015,2,246.90204545454546,17.455128205128204,26.541666666666668,1004.8135416666667,5.238541666666666,1.3020833333333333,8,0.6951061023999893
AM,2015,3,330.35249999999996,20.53125,26.270454545454545,1004.9454545454546,5.55,1.1863636363636363,8,1.5749406822669207
AM,2015,4,251.68125,20.5,26.53409090909091,1005.125625,5.175,1.095,8,0.7454941973031484
